,Unnamed: 0,sessionID,labels,positive,neutral,negative,dims,time_shape,path
3325,3325,Ses03F_script02_1_M040,exc,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script02_1\Ses03F_script02_1_M040.pt
3326,3326,Ses03F_script02_1_M041,exc,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script02_1\Ses03F_script02_1_M041.pt
3327,3327,Ses03F_script02_1_M042,exc,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script02_1\Ses03F_script02_1_M042.pt
3328,3328,Ses03F_script02_1_M044,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script02_1\Ses03F_script02_1_M044.pt
3329,3329,Ses03F_script02_2_F000,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script02_2\Ses03F_script02_2_F000.pt
3330,3330,Ses03F_script02_2_F005,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script02_2\Ses03F_script02_2_F005.pt
3331,3331,Ses03F_script02_2_F006,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script02_2\Ses03F_script02_2_F006.pt
3332,3332,Ses03F_script02_2_F008,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script02_2\Ses03F_script02_2_F008.pt
3333,3333,Ses03F_script02_2_F012,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script02_2\Ses03F_script02_2_F012.pt
3334,3334,Ses03F_script02_2_F013,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script02_2\Ses03F_script02_2_F013.pt
3335,3335,Ses03F_script02_2_F014,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script02_2\Ses03F_script02_2_F014.pt
3336,3336,Ses03F_script02_2_F015,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script02_2\Ses03F_script02_2_F015.pt
3337,3337,Ses03F_script02_2_F016,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script02_2\Ses03F_script02_2_F016.pt
3338,3338,Ses03F_script02_2_F017,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script02_2\Ses03F_script02_2_F017.pt
3339,3339,Ses03F_script02_2_F018,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script02_2\Ses03F_script02_2_F018.pt
3340,3340,Ses03F_script02_2_F019,hap,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script02_2\Ses03F_script02_2_F019.pt
3341,3341,Ses03F_script02_2_F020,hap,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script02_2\Ses03F_script02_2_F020.pt
3342,3342,Ses03F_script02_2_F021,hap,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script02_2\Ses03F_script02_2_F021.pt
3343,3343,Ses03F_script02_2_F022,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script02_2\Ses03F_script02_2_F022.pt
3344,3344,Ses03F_script02_2_F023,hap,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script02_2\Ses03F_script02_2_F023.pt
3345,3345,Ses03F_script02_2_F024,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script02_2\Ses03F_script02_2_F024.pt
3346,3346,Ses03F_script02_2_F025,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script02_2\Ses03F_script02_2_F025.pt
3347,3347,Ses03F_script02_2_F026,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script02_2\Ses03F_script02_2_F026.pt
3348,3348,Ses03F_script02_2_F027,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script02_2\Ses03F_script02_2_F027.pt
3349,3349,Ses03F_script02_2_F028,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script02_2\Ses03F_script02_2_F028.pt
3350,3350,Ses03F_script02_2_F029,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script02_2\Ses03F_script02_2_F029.pt
3351,3351,Ses03F_script02_2_F030,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script02_2\Ses03F_script02_2_F030.pt
3352,3352,Ses03F_script02_2_F031,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script02_2\Ses03F_script02_2_F031.pt
3353,3353,Ses03F_script02_2_F032,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script02_2\Ses03F_script02_2_F032.pt
3354,3354,Ses03F_script02_2_F033,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script02_2\Ses03F_script02_2_F033.pt
3355,3355,Ses03F_script02_2_F034,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script02_2\Ses03F_script02_2_F034.pt
3356,3356,Ses03F_script02_2_F035,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script02_2\Ses03F_script02_2_F035.pt
3357,3357,Ses03F_script02_2_F036,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script02_2\Ses03F_script02_2_F036.pt
3358,3358,Ses03F_script02_2_F038,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script02_2\Ses03F_script02_2_F038.pt
3359,3359,Ses03F_script02_2_F039,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script02_2\Ses03F_script02_2_F039.pt
3360,3360,Ses03F_script02_2_F040,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script02_2\Ses03F_script02_2_F040.pt
3361,3361,Ses03F_script02_2_F041,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script02_2\Ses03F_script02_2_F041.pt
3362,3362,Ses03F_script02_2_F042,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script02_2\Ses03F_script02_2_F042.pt
3363,3363,Ses03F_script02_2_F043,hap,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script02_2\Ses03F_script02_2_F043.pt
3364,3364,Ses03F_script02_2_F044,hap,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script02_2\Ses03F_script02_2_F044.pt
3365,3365,Ses03F_script02_2_F045,hap,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script02_2\Ses03F_script02_2_F045.pt
3366,3366,Ses03F_script02_2_F048,hap,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script02_2\Ses03F_script02_2_F048.pt
3367,3367,Ses03F_script02_2_F050,hap,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script02_2\Ses03F_script02_2_F050.pt
3368,3368,Ses03F_script02_2_F051,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script02_2\Ses03F_script02_2_F051.pt
3369,3369,Ses03F_script02_2_M001,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script02_2\Ses03F_script02_2_M001.pt
3370,3370,Ses03F_script02_2_M002,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script02_2\Ses03F_script02_2_M002.pt
3371,3371,Ses03F_script02_2_M003,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script02_2\Ses03F_script02_2_M003.pt
3372,3372,Ses03F_script02_2_M004,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script02_2\Ses03F_script02_2_M004.pt
3373,3373,Ses03F_script02_2_M005,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script02_2\Ses03F_script02_2_M005.pt
3374,3374,Ses03F_script02_2_M006,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script02_2\Ses03F_script02_2_M006.pt
3375,3375,Ses03F_script02_2_M007,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script02_2\Ses03F_script02_2_M007.pt
3376,3376,Ses03F_script02_2_M008,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script02_2\Ses03F_script02_2_M008.pt
3377,3377,Ses03F_script02_2_M009,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script02_2\Ses03F_script02_2_M009.pt
3378,3378,Ses03F_script02_2_M010,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script02_2\Ses03F_script02_2_M010.pt
3379,3379,Ses03F_script02_2_M011,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script02_2\Ses03F_script02_2_M011.pt
3380,3380,Ses03F_script02_2_M012,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script02_2\Ses03F_script02_2_M012.pt
3381,3381,Ses03F_script02_2_M013,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script02_2\Ses03F_script02_2_M013.pt
3382,3382,Ses03F_script02_2_M014,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script02_2\Ses03F_script02_2_M014.pt
3383,3383,Ses03F_script02_2_M015,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script02_2\Ses03F_script02_2_M015.pt
3384,3384,Ses03F_script02_2_M016,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script02_2\Ses03F_script02_2_M016.pt
3385,3385,Ses03F_script02_2_M022,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script02_2\Ses03F_script02_2_M022.pt
3386,3386,Ses03F_script02_2_M023,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script02_2\Ses03F_script02_2_M023.pt
3387,3387,Ses03F_script02_2_M024,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script02_2\Ses03F_script02_2_M024.pt
3388,3388,Ses03F_script02_2_M025,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script02_2\Ses03F_script02_2_M025.pt
3389,3389,Ses03F_script02_2_M026,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script02_2\Ses03F_script02_2_M026.pt
3390,3390,Ses03F_script02_2_M027,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script02_2\Ses03F_script02_2_M027.pt
3391,3391,Ses03F_script02_2_M029,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script02_2\Ses03F_script02_2_M029.pt
3392,3392,Ses03F_script02_2_M030,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script02_2\Ses03F_script02_2_M030.pt
3393,3393,Ses03F_script02_2_M031,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script02_2\Ses03F_script02_2_M031.pt
3394,3394,Ses03F_script02_2_M032,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script02_2\Ses03F_script02_2_M032.pt
3395,3395,Ses03F_script02_2_M033,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script02_2\Ses03F_script02_2_M033.pt
3396,3396,Ses03F_script02_2_M034,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script02_2\Ses03F_script02_2_M034.pt
3397,3397,Ses03F_script02_2_M035,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script02_2\Ses03F_script02_2_M035.pt
3398,3398,Ses03F_script02_2_M037,sur,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script02_2\Ses03F_script02_2_M037.pt
3399,3399,Ses03F_script02_2_M038,hap,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script02_2\Ses03F_script02_2_M038.pt
3400,3400,Ses03F_script02_2_M039,hap,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script02_2\Ses03F_script02_2_M039.pt
3401,3401,Ses03F_script02_2_M040,hap,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script02_2\Ses03F_script02_2_M040.pt
3402,3402,Ses03F_script02_2_M041,hap,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script02_2\Ses03F_script02_2_M041.pt
3403,3403,Ses03F_script02_2_M042,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script02_2\Ses03F_script02_2_M042.pt
3404,3404,Ses03F_script02_2_M043,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script02_2\Ses03F_script02_2_M043.pt
3405,3405,Ses03F_script02_2_M044,hap,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script02_2\Ses03F_script02_2_M044.pt
3406,3406,Ses03F_script02_2_M045,hap,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script02_2\Ses03F_script02_2_M045.pt
3407,3407,Ses03F_script03_1_F000,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script03_1\Ses03F_script03_1_F000.pt
3408,3408,Ses03F_script03_1_F001,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script03_1\Ses03F_script03_1_F001.pt
3409,3409,Ses03F_script03_1_F002,fea,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script03_1\Ses03F_script03_1_F002.pt
3410,3410,Ses03F_script03_1_F003,fea,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script03_1\Ses03F_script03_1_F003.pt
3411,3411,Ses03F_script03_1_F009,exc,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script03_1\Ses03F_script03_1_F009.pt
3412,3412,Ses03F_script03_1_F014,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script03_1\Ses03F_script03_1_F014.pt
3413,3413,Ses03F_script03_1_F015,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script03_1\Ses03F_script03_1_F015.pt
3414,3414,Ses03F_script03_1_F019,exc,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script03_1\Ses03F_script03_1_F019.pt
3415,3415,Ses03F_script03_1_F021,hap,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script03_1\Ses03F_script03_1_F021.pt
3416,3416,Ses03F_script03_1_F025,hap,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script03_1\Ses03F_script03_1_F025.pt
3417,3417,Ses03F_script03_1_F026,hap,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script03_1\Ses03F_script03_1_F026.pt
3418,3418,Ses03F_script03_1_F027,exc,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script03_1\Ses03F_script03_1_F027.pt
3419,3419,Ses03F_script03_1_M004,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script03_1\Ses03F_script03_1_M004.pt
3420,3420,Ses03F_script03_1_M005,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script03_1\Ses03F_script03_1_M005.pt
3421,3421,Ses03F_script03_1_M007,exc,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script03_1\Ses03F_script03_1_M007.pt
3422,3422,Ses03F_script03_1_M011,exc,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script03_1\Ses03F_script03_1_M011.pt
3423,3423,Ses03F_script03_1_M013,exc,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script03_1\Ses03F_script03_1_M013.pt
3424,3424,Ses03F_script03_1_M020,exc,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script03_1\Ses03F_script03_1_M020.pt
3425,3425,Ses03F_script03_1_M022,exc,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script03_1\Ses03F_script03_1_M022.pt
3426,3426,Ses03F_script03_1_M027,exc,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script03_1\Ses03F_script03_1_M027.pt
3427,3427,Ses03F_script03_2_F004,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script03_2\Ses03F_script03_2_F004.pt
3428,3428,Ses03F_script03_2_F008,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script03_2\Ses03F_script03_2_F008.pt
3429,3429,Ses03F_script03_2_F013,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script03_2\Ses03F_script03_2_F013.pt
3430,3430,Ses03F_script03_2_F014,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script03_2\Ses03F_script03_2_F014.pt
3431,3431,Ses03F_script03_2_F015,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script03_2\Ses03F_script03_2_F015.pt
3432,3432,Ses03F_script03_2_F017,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script03_2\Ses03F_script03_2_F017.pt
3433,3433,Ses03F_script03_2_F018,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script03_2\Ses03F_script03_2_F018.pt
3434,3434,Ses03F_script03_2_F021,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script03_2\Ses03F_script03_2_F021.pt
3435,3435,Ses03F_script03_2_F022,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script03_2\Ses03F_script03_2_F022.pt
3436,3436,Ses03F_script03_2_F023,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script03_2\Ses03F_script03_2_F023.pt
3437,3437,Ses03F_script03_2_F025,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script03_2\Ses03F_script03_2_F025.pt
3438,3438,Ses03F_script03_2_F026,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script03_2\Ses03F_script03_2_F026.pt
3439,3439,Ses03F_script03_2_F027,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script03_2\Ses03F_script03_2_F027.pt
3440,3440,Ses03F_script03_2_F029,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script03_2\Ses03F_script03_2_F029.pt
3441,3441,Ses03F_script03_2_F030,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script03_2\Ses03F_script03_2_F030.pt
3442,3442,Ses03F_script03_2_F035,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script03_2\Ses03F_script03_2_F035.pt
3443,3443,Ses03F_script03_2_F037,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script03_2\Ses03F_script03_2_F037.pt
3444,3444,Ses03F_script03_2_F038,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03F_script03_2\Ses03F_script03_2_F038.pt
