ID,label,length,path
Ses03F_script03_2_F029,fru,3.8925,./IEMOCAP_full_release/wav/Ses03F_script03_2_F029.wav
Ses03F_script03_2_F030,fru,3.9410625,./IEMOCAP_full_release/wav/Ses03F_script03_2_F030.wav
Ses03F_script03_2_F031,xxx,1.99,./IEMOCAP_full_release/wav/Ses03F_script03_2_F031.wav
Ses03F_script03_2_F032,xxx,4.5799375,./IEMOCAP_full_release/wav/Ses03F_script03_2_F032.wav
Ses03F_script03_2_F033,xxx,1.9449375,./IEMOCAP_full_release/wav/Ses03F_script03_2_F033.wav
Ses03F_script03_2_F034,xxx,2.4524375,./IEMOCAP_full_release/wav/Ses03F_script03_2_F034.wav
Ses03F_script03_2_F035,ang,2.4,./IEMOCAP_full_release/wav/Ses03F_script03_2_F035.wav
Ses03F_script03_2_F036,xxx,7.075,./IEMOCAP_full_release/wav/Ses03F_script03_2_F036.wav
Ses03F_script03_2_F037,ang,3.6474375,./IEMOCAP_full_release/wav/Ses03F_script03_2_F037.wav
Ses03F_script03_2_F038,ang,6.6299375,./IEMOCAP_full_release/wav/Ses03F_script03_2_F038.wav
Ses03F_script03_2_F039,ang,5.56,./IEMOCAP_full_release/wav/Ses03F_script03_2_F039.wav
Ses03F_script03_2_F040,ang,4.4,./IEMOCAP_full_release/wav/Ses03F_script03_2_F040.wav
Ses03F_script03_2_F041,ang,1.5563125,./IEMOCAP_full_release/wav/Ses03F_script03_2_F041.wav
Ses03F_script03_2_F042,ang,10.74,./IEMOCAP_full_release/wav/Ses03F_script03_2_F042.wav
Ses03F_script03_2_F043,ang,3.925,./IEMOCAP_full_release/wav/Ses03F_script03_2_F043.wav
Ses03F_script03_2_M000,ang,5.084375,./IEMOCAP_full_release/wav/Ses03F_script03_2_M000.wav
Ses03F_script03_2_M001,ang,3.9599375,./IEMOCAP_full_release/wav/Ses03F_script03_2_M001.wav
Ses03F_script03_2_M002,ang,5.6899375,./IEMOCAP_full_release/wav/Ses03F_script03_2_M002.wav
Ses03F_script03_2_M003,xxx,3.5299375,./IEMOCAP_full_release/wav/Ses03F_script03_2_M003.wav
Ses03F_script03_2_M004,xxx,3.14,./IEMOCAP_full_release/wav/Ses03F_script03_2_M004.wav
Ses03F_script03_2_M005,ang,2.675,./IEMOCAP_full_release/wav/Ses03F_script03_2_M005.wav
Ses03F_script03_2_M006,xxx,1.7099375,./IEMOCAP_full_release/wav/Ses03F_script03_2_M006.wav
Ses03F_script03_2_M007,ang,1.8324375,./IEMOCAP_full_release/wav/Ses03F_script03_2_M007.wav
Ses03F_script03_2_M008,ang,3.6899375,./IEMOCAP_full_release/wav/Ses03F_script03_2_M008.wav
Ses03F_script03_2_M009,neu,2.6999375,./IEMOCAP_full_release/wav/Ses03F_script03_2_M009.wav
Ses03F_script03_2_M010,neu,5.2199375,./IEMOCAP_full_release/wav/Ses03F_script03_2_M010.wav
Ses03F_script03_2_M011,neu,2.2899375,./IEMOCAP_full_release/wav/Ses03F_script03_2_M011.wav
Ses03F_script03_2_M012,neu,3.5325,./IEMOCAP_full_release/wav/Ses03F_script03_2_M012.wav
Ses03F_script03_2_M013,xxx,6.8949375,./IEMOCAP_full_release/wav/Ses03F_script03_2_M013.wav
Ses03F_script03_2_M014,ang,4.87,./IEMOCAP_full_release/wav/Ses03F_script03_2_M014.wav
Ses03F_script03_2_M015,ang,1.6324375,./IEMOCAP_full_release/wav/Ses03F_script03_2_M015.wav
Ses03F_script03_2_M016,ang,1.1225,./IEMOCAP_full_release/wav/Ses03F_script03_2_M016.wav
Ses03F_script03_2_M017,ang,2.23,./IEMOCAP_full_release/wav/Ses03F_script03_2_M017.wav
Ses03F_script03_2_M018,xxx,3.6899375,./IEMOCAP_full_release/wav/Ses03F_script03_2_M018.wav
Ses03F_script03_2_M019,xxx,2.975,./IEMOCAP_full_release/wav/Ses03F_script03_2_M019.wav
Ses03F_script03_2_M020,ang,1.3899375,./IEMOCAP_full_release/wav/Ses03F_script03_2_M020.wav
Ses03F_script03_2_M021,xxx,5.3,./IEMOCAP_full_release/wav/Ses03F_script03_2_M021.wav
Ses03F_script03_2_M022,xxx,3.1624375,./IEMOCAP_full_release/wav/Ses03F_script03_2_M022.wav
Ses03F_script03_2_M023,xxx,4.395,./IEMOCAP_full_release/wav/Ses03F_script03_2_M023.wav
Ses03F_script03_2_M024,ang,1.18,./IEMOCAP_full_release/wav/Ses03F_script03_2_M024.wav
Ses03F_script03_2_M025,xxx,2.34,./IEMOCAP_full_release/wav/Ses03F_script03_2_M025.wav
Ses03F_script03_2_M026,ang,4.6825,./IEMOCAP_full_release/wav/Ses03F_script03_2_M026.wav
Ses03F_script03_2_M027,ang,4.7475,./IEMOCAP_full_release/wav/Ses03F_script03_2_M027.wav
Ses03F_script03_2_M028,ang,7.6924375,./IEMOCAP_full_release/wav/Ses03F_script03_2_M028.wav
Ses03F_script03_2_M029,ang,2.3824375,./IEMOCAP_full_release/wav/Ses03F_script03_2_M029.wav
Ses03F_script03_2_M030,ang,7.0599375,./IEMOCAP_full_release/wav/Ses03F_script03_2_M030.wav
Ses03F_script03_2_M031,xxx,10.8574375,./IEMOCAP_full_release/wav/Ses03F_script03_2_M031.wav
Ses03F_script03_2_M032,xxx,3.2199375,./IEMOCAP_full_release/wav/Ses03F_script03_2_M032.wav
Ses03F_script03_2_M033,xxx,3.2924375,./IEMOCAP_full_release/wav/Ses03F_script03_2_M033.wav
Ses03F_script03_2_M034,ang,2.6575,./IEMOCAP_full_release/wav/Ses03F_script03_2_M034.wav
Ses03F_script03_2_M035,neu,2.3824375,./IEMOCAP_full_release/wav/Ses03F_script03_2_M035.wav
Ses03F_script03_2_M036,xxx,2.0175,./IEMOCAP_full_release/wav/Ses03F_script03_2_M036.wav
Ses03F_script03_2_M037,xxx,1.845,./IEMOCAP_full_release/wav/Ses03F_script03_2_M037.wav
Ses03F_script03_2_M038,ang,1.5,./IEMOCAP_full_release/wav/Ses03F_script03_2_M038.wav
Ses03F_script03_2_M039,ang,3.9025,./IEMOCAP_full_release/wav/Ses03F_script03_2_M039.wav
Ses03F_script03_2_M040,ang,2.4924375,./IEMOCAP_full_release/wav/Ses03F_script03_2_M040.wav
Ses03F_script03_2_M041,ang,7.3349375,./IEMOCAP_full_release/wav/Ses03F_script03_2_M041.wav
Ses03F_script03_2_M042,ang,5.3425,./IEMOCAP_full_release/wav/Ses03F_script03_2_M042.wav
Ses03F_script03_2_M043,ang,4.6245,./IEMOCAP_full_release/wav/Ses03F_script03_2_M043.wav
Ses03F_script03_2_M044,ang,11.0399375,./IEMOCAP_full_release/wav/Ses03F_script03_2_M044.wav
Ses03F_impro06_F000,sad,3.8266875,./IEMOCAP_full_release/wav/Ses03F_impro06_F000.wav
Ses03F_impro06_F001,sad,3.1150625,./IEMOCAP_full_release/wav/Ses03F_impro06_F001.wav
Ses03F_impro06_F002,sad,4.4500625,./IEMOCAP_full_release/wav/Ses03F_impro06_F002.wav
Ses03F_impro06_F003,sad,5.673875,./IEMOCAP_full_release/wav/Ses03F_impro06_F003.wav
Ses03F_impro06_F004,sad,3.5378125,./IEMOCAP_full_release/wav/Ses03F_impro06_F004.wav
Ses03F_impro06_F005,sad,8.7221875,./IEMOCAP_full_release/wav/Ses03F_impro06_F005.wav
Ses03F_impro06_F006,sad,3.6268125,./IEMOCAP_full_release/wav/Ses03F_impro06_F006.wav
Ses03F_impro06_F007,sad,2.8258125,./IEMOCAP_full_release/wav/Ses03F_impro06_F007.wav
Ses03F_impro06_F008,sad,2.6700625,./IEMOCAP_full_release/wav/Ses03F_impro06_F008.wav
Ses03F_impro06_F009,sad,3.2485625,./IEMOCAP_full_release/wav/Ses03F_impro06_F009.wav
Ses03F_impro06_F010,sad,10.01275,./IEMOCAP_full_release/wav/Ses03F_impro06_F010.wav
Ses03F_impro06_F011,sad,4.5613125,./IEMOCAP_full_release/wav/Ses03F_impro06_F011.wav
Ses03F_impro06_F012,sad,3.8048125,./IEMOCAP_full_release/wav/Ses03F_impro06_F012.wav
Ses03F_impro06_F013,sad,5.206625,./IEMOCAP_full_release/wav/Ses03F_impro06_F013.wav
Ses03F_impro06_F014,sad,6.853125,./IEMOCAP_full_release/wav/Ses03F_impro06_F014.wav
Ses03F_impro06_F015,sad,4.939625,./IEMOCAP_full_release/wav/Ses03F_impro06_F015.wav
Ses03F_impro06_F016,sad,4.6503125,./IEMOCAP_full_release/wav/Ses03F_impro06_F016.wav
Ses03F_impro06_F017,sad,2.8480625,./IEMOCAP_full_release/wav/Ses03F_impro06_F017.wav
Ses03F_impro06_F018,sad,2.988875,./IEMOCAP_full_release/wav/Ses03F_impro06_F018.wav
Ses03F_impro06_F019,sad,3.2485625,./IEMOCAP_full_release/wav/Ses03F_impro06_F019.wav
Ses03F_impro06_F020,sad,9.1226875,./IEMOCAP_full_release/wav/Ses03F_impro06_F020.wav
Ses03F_impro06_F021,sad,5.740625,./IEMOCAP_full_release/wav/Ses03F_impro06_F021.wav
Ses03F_impro06_F022,sad,4.5760625,./IEMOCAP_full_release/wav/Ses03F_impro06_F022.wav
Ses03F_impro06_F023,sad,5.451375,./IEMOCAP_full_release/wav/Ses03F_impro06_F023.wav
Ses03F_impro06_F024,sad,3.3153125,./IEMOCAP_full_release/wav/Ses03F_impro06_F024.wav
Ses03F_impro06_F025,sad,9.3896875,./IEMOCAP_full_release/wav/Ses03F_impro06_F025.wav
Ses03F_impro06_F026,sad,5.874125,./IEMOCAP_full_release/wav/Ses03F_impro06_F026.wav
Ses03F_impro06_F027,sad,3.6490625,./IEMOCAP_full_release/wav/Ses03F_impro06_F027.wav
Ses03F_impro06_F028,sad,4.1830625,./IEMOCAP_full_release/wav/Ses03F_impro06_F028.wav
Ses03F_impro06_F029,sad,7.4984375,./IEMOCAP_full_release/wav/Ses03F_impro06_F029.wav
Ses03F_impro06_F030,sad,2.7813125,./IEMOCAP_full_release/wav/Ses03F_impro06_F030.wav
Ses03F_impro06_F031,sad,4.0495625,./IEMOCAP_full_release/wav/Ses03F_impro06_F031.wav
Ses03F_impro06_F032,sad,1.75775,./IEMOCAP_full_release/wav/Ses03F_impro06_F032.wav
Ses03F_impro06_F033,sad,4.0050625,./IEMOCAP_full_release/wav/Ses03F_impro06_F033.wav
Ses03F_impro06_F034,sad,5.340125,./IEMOCAP_full_release/wav/Ses03F_impro06_F034.wav
Ses03F_impro06_F035,sad,2.7590625,./IEMOCAP_full_release/wav/Ses03F_impro06_F035.wav
Ses03F_impro06_M000,neu,2.4136875,./IEMOCAP_full_release/wav/Ses03F_impro06_M000.wav
Ses03F_impro06_M001,neu,3.0483125,./IEMOCAP_full_release/wav/Ses03F_impro06_M001.wav
Ses03F_impro06_M002,sad,6.808625,./IEMOCAP_full_release/wav/Ses03F_impro06_M002.wav
Ses03F_impro06_M003,neu,2.9593125,./IEMOCAP_full_release/wav/Ses03F_impro06_M003.wav
Ses03F_impro06_M004,sad,3.1373125,./IEMOCAP_full_release/wav/Ses03F_impro06_M004.wav
Ses03F_impro06_M005,sad,4.1385625,./IEMOCAP_full_release/wav/Ses03F_impro06_M005.wav
Ses03F_impro06_M006,sad,2.8258125,./IEMOCAP_full_release/wav/Ses03F_impro06_M006.wav
Ses03F_impro06_M007,sad,3.4710625,./IEMOCAP_full_release/wav/Ses03F_impro06_M007.wav
Ses03F_impro06_M008,sad,2.4475625,./IEMOCAP_full_release/wav/Ses03F_impro06_M008.wav
Ses03F_impro06_M009,sad,3.3408125,./IEMOCAP_full_release/wav/Ses03F_impro06_M009.wav
Ses03F_impro06_M010,sad,2.4030625,./IEMOCAP_full_release/wav/Ses03F_impro06_M010.wav
Ses03F_impro06_M011,sad,5.629375,./IEMOCAP_full_release/wav/Ses03F_impro06_M011.wav
Ses03F_impro06_M012,sad,3.2040625,./IEMOCAP_full_release/wav/Ses03F_impro06_M012.wav
Ses03F_impro06_M013,sad,2.7813125,./IEMOCAP_full_release/wav/Ses03F_impro06_M013.wav
Ses03F_impro06_M014,sad,3.0260625,./IEMOCAP_full_release/wav/Ses03F_impro06_M014.wav
Ses03F_impro06_M015,sad,2.3585,./IEMOCAP_full_release/wav/Ses03F_impro06_M015.wav
Ses03F_impro06_M016,sad,3.8493125,./IEMOCAP_full_release/wav/Ses03F_impro06_M016.wav
Ses03M_script02_1_F000,xxx,2.3086875,./IEMOCAP_full_release/wav/Ses03M_script02_1_F000.wav
Ses03M_script02_1_F001,xxx,1.6820625,./IEMOCAP_full_release/wav/Ses03M_script02_1_F001.wav
Ses03M_script02_1_F002,xxx,2.5649375,./IEMOCAP_full_release/wav/Ses03M_script02_1_F002.wav
Ses03M_script02_1_F003,xxx,2.323,./IEMOCAP_full_release/wav/Ses03M_script02_1_F003.wav
Ses03M_script02_1_F004,xxx,5.722375,./IEMOCAP_full_release/wav/Ses03M_script02_1_F004.wav
Ses03M_script02_1_F005,neu,1.962375,./IEMOCAP_full_release/wav/Ses03M_script02_1_F005.wav
Ses03M_script02_1_F006,xxx,3.0178125,./IEMOCAP_full_release/wav/Ses03M_script02_1_F006.wav
Ses03M_script02_1_F007,fru,3.2703125,./IEMOCAP_full_release/wav/Ses03M_script02_1_F007.wav
Ses03M_script02_1_F008,fru,2.3155625,./IEMOCAP_full_release/wav/Ses03M_script02_1_F008.wav
Ses03M_script02_1_F009,fru,2.1438125,./IEMOCAP_full_release/wav/Ses03M_script02_1_F009.wav
Ses03M_script02_1_F010,xxx,1.435,./IEMOCAP_full_release/wav/Ses03M_script02_1_F010.wav
Ses03M_script02_1_F011,xxx,1.9574375,./IEMOCAP_full_release/wav/Ses03M_script02_1_F011.wav
Ses03M_script02_1_F012,xxx,3.0838125,./IEMOCAP_full_release/wav/Ses03M_script02_1_F012.wav
Ses03M_script02_1_F013,fru,7.9185,./IEMOCAP_full_release/wav/Ses03M_script02_1_F013.wav
Ses03M_script02_1_F014,xxx,8.426875,./IEMOCAP_full_release/wav/Ses03M_script02_1_F014.wav
Ses03M_script02_1_F015,fru,2.27575,./IEMOCAP_full_release/wav/Ses03M_script02_1_F015.wav
Ses03M_script02_1_F016,neu,2.27575,./IEMOCAP_full_release/wav/Ses03M_script02_1_F016.wav
Ses03M_script02_1_F017,xxx,1.599625,./IEMOCAP_full_release/wav/Ses03M_script02_1_F017.wav
Ses03M_script02_1_F018,fru,9.6720625,./IEMOCAP_full_release/wav/Ses03M_script02_1_F018.wav
Ses03M_script02_1_F019,fru,2.7704375,./IEMOCAP_full_release/wav/Ses03M_script02_1_F019.wav
Ses03M_script02_1_F020,xxx,2.20975,./IEMOCAP_full_release/wav/Ses03M_script02_1_F020.wav
Ses03M_script02_1_F021,xxx,2.011875,./IEMOCAP_full_release/wav/Ses03M_script02_1_F021.wav
Ses03M_script02_1_F022,xxx,2.6220625,./IEMOCAP_full_release/wav/Ses03M_script02_1_F022.wav
Ses03M_script02_1_M000,exc,9.59775,./IEMOCAP_full_release/wav/Ses03M_script02_1_M000.wav
Ses03M_script02_1_M001,exc,5.1121875,./IEMOCAP_full_release/wav/Ses03M_script02_1_M001.wav
Ses03M_script02_1_M002,exc,10.323375,./IEMOCAP_full_release/wav/Ses03M_script02_1_M002.wav
Ses03M_script02_1_M003,exc,7.75075,./IEMOCAP_full_release/wav/Ses03M_script02_1_M003.wav
Ses03M_script02_1_M004,exc,6.0324375,./IEMOCAP_full_release/wav/Ses03M_script02_1_M004.wav
Ses03M_script02_1_M005,exc,7.2924375,./IEMOCAP_full_release/wav/Ses03M_script02_1_M005.wav
Ses03M_script02_1_M006,xxx,4.169375,./IEMOCAP_full_release/wav/Ses03M_script02_1_M006.wav
Ses03M_script02_1_M007,xxx,2.5395625,./IEMOCAP_full_release/wav/Ses03M_script02_1_M007.wav
Ses03M_script02_1_M008,xxx,1.7315,./IEMOCAP_full_release/wav/Ses03M_script02_1_M008.wav
Ses03M_script02_1_M009,xxx,8.0831875,./IEMOCAP_full_release/wav/Ses03M_script02_1_M009.wav
Ses03M_script02_1_M010,xxx,6.323875,./IEMOCAP_full_release/wav/Ses03M_script02_1_M010.wav
Ses03M_script02_1_M011,xxx,6.3375625,./IEMOCAP_full_release/wav/Ses03M_script02_1_M011.wav
Ses03M_script02_1_M012,xxx,3.825875,./IEMOCAP_full_release/wav/Ses03M_script02_1_M012.wav
Ses03M_script02_1_M013,xxx,5.9861875,./IEMOCAP_full_release/wav/Ses03M_script02_1_M013.wav
Ses03M_script02_1_M014,exc,7.8826875,./IEMOCAP_full_release/wav/Ses03M_script02_1_M014.wav
Ses03M_script02_1_M015,exc,12.0219375,./IEMOCAP_full_release/wav/Ses03M_script02_1_M015.wav
Ses03M_script02_1_M016,exc,5.7718125,./IEMOCAP_full_release/wav/Ses03M_script02_1_M016.wav
Ses03M_script02_1_M017,neu,2.8694375,./IEMOCAP_full_release/wav/Ses03M_script02_1_M017.wav
Ses03M_script02_1_M018,xxx,8.0805625,./IEMOCAP_full_release/wav/Ses03M_script02_1_M018.wav
Ses03M_script02_1_M019,xxx,1.500625,./IEMOCAP_full_release/wav/Ses03M_script02_1_M019.wav
Ses03M_script02_1_M020,fru,8.1988125,./IEMOCAP_full_release/wav/Ses03M_script02_1_M020.wav
Ses03M_script02_1_M021,xxx,1.8224375,./IEMOCAP_full_release/wav/Ses03M_script02_1_M021.wav
Ses03M_script02_1_M022,xxx,1.781,./IEMOCAP_full_release/wav/Ses03M_script02_1_M022.wav
Ses03M_script02_1_M023,exc,14.2481875,./IEMOCAP_full_release/wav/Ses03M_script02_1_M023.wav
Ses03M_script02_1_M024,exc,12.153875,./IEMOCAP_full_release/wav/Ses03M_script02_1_M024.wav
Ses03M_script02_1_M025,exc,6.2830625,./IEMOCAP_full_release/wav/Ses03M_script02_1_M025.wav
Ses03M_script02_1_M026,exc,2.23975,./IEMOCAP_full_release/wav/Ses03M_script02_1_M026.wav
Ses03M_script02_1_M027,exc,14.644,./IEMOCAP_full_release/wav/Ses03M_script02_1_M027.wav
Ses03M_script02_1_M028,xxx,3.18275,./IEMOCAP_full_release/wav/Ses03M_script02_1_M028.wav
Ses03M_script02_1_M029,xxx,1.3625625,./IEMOCAP_full_release/wav/Ses03M_script02_1_M029.wav
Ses03M_script02_1_M030,xxx,5.7661875,./IEMOCAP_full_release/wav/Ses03M_script02_1_M030.wav
Ses03M_script02_1_M031,xxx,6.806875,./IEMOCAP_full_release/wav/Ses03M_script02_1_M031.wav
Ses03M_script02_1_M032,xxx,3.065,./IEMOCAP_full_release/wav/Ses03M_script02_1_M032.wav
Ses03M_script02_1_M033,fru,8.0970625,./IEMOCAP_full_release/wav/Ses03M_script02_1_M033.wav
Ses03M_script02_1_M034,exc,3.1574375,./IEMOCAP_full_release/wav/Ses03M_script02_1_M034.wav
Ses03M_script02_1_M035,exc,5.6069375,./IEMOCAP_full_release/wav/Ses03M_script02_1_M035.wav
Ses03M_script02_1_M036,exc,5.92,./IEMOCAP_full_release/wav/Ses03M_script02_1_M036.wav
Ses03M_script02_1_M037,exc,12.49,./IEMOCAP_full_release/wav/Ses03M_script02_1_M037.wav
Ses03M_script02_1_M038,exc,18.4274375,./IEMOCAP_full_release/wav/Ses03M_script02_1_M038.wav
Ses03M_script02_1_M039,exc,11.205,./IEMOCAP_full_release/wav/Ses03M_script02_1_M039.wav
Ses03M_script02_1_M040,exc,6.7649375,./IEMOCAP_full_release/wav/Ses03M_script02_1_M040.wav
Ses03M_script02_1_M041,exc,5.3725,./IEMOCAP_full_release/wav/Ses03M_script02_1_M041.wav
Ses03M_script02_1_M042,exc,3.3081875,./IEMOCAP_full_release/wav/Ses03M_script02_1_M042.wav
Ses03M_script02_1_M043,exc,2.8034375,./IEMOCAP_full_release/wav/Ses03M_script02_1_M043.wav
Ses03M_script02_1_M044,fru,2.036,./IEMOCAP_full_release/wav/Ses03M_script02_1_M044.wav
Ses03F_impro02_F000,neu,1.91,./IEMOCAP_full_release/wav/Ses03F_impro02_F000.wav
Ses03F_impro02_F001,neu,1.0199375,./IEMOCAP_full_release/wav/Ses03F_impro02_F001.wav
Ses03F_impro02_F002,xxx,1.5824375,./IEMOCAP_full_release/wav/Ses03F_impro02_F002.wav
Ses03F_impro02_F003,xxx,9.4749375,./IEMOCAP_full_release/wav/Ses03F_impro02_F003.wav
Ses03F_impro02_F004,xxx,1.5174375,./IEMOCAP_full_release/wav/Ses03F_impro02_F004.wav
Ses03F_impro02_F005,exc,1.135,./IEMOCAP_full_release/wav/Ses03F_impro02_F005.wav
Ses03F_impro02_F006,xxx,11.6625,./IEMOCAP_full_release/wav/Ses03F_impro02_F006.wav
Ses03F_impro02_F007,exc,5.4575,./IEMOCAP_full_release/wav/Ses03F_impro02_F007.wav
Ses03F_impro02_F008,sad,13.33,./IEMOCAP_full_release/wav/Ses03F_impro02_F008.wav
Ses03F_impro02_F009,xxx,10.1274375,./IEMOCAP_full_release/wav/Ses03F_impro02_F009.wav
Ses03F_impro02_F010,sad,1.8199375,./IEMOCAP_full_release/wav/Ses03F_impro02_F010.wav
Ses03F_impro02_F011,sad,4.4025,./IEMOCAP_full_release/wav/Ses03F_impro02_F011.wav
Ses03F_impro02_F012,sad,1.0,./IEMOCAP_full_release/wav/Ses03F_impro02_F012.wav
Ses03F_impro02_F013,xxx,4.8125,./IEMOCAP_full_release/wav/Ses03F_impro02_F013.wav
Ses03F_impro02_F014,fru,2.6949375,./IEMOCAP_full_release/wav/Ses03F_impro02_F014.wav
Ses03F_impro02_F015,sad,1.865,./IEMOCAP_full_release/wav/Ses03F_impro02_F015.wav
Ses03F_impro02_F016,fru,6.8725,./IEMOCAP_full_release/wav/Ses03F_impro02_F016.wav
Ses03F_impro02_F017,fru,4.27,./IEMOCAP_full_release/wav/Ses03F_impro02_F017.wav
Ses03F_impro02_F018,sad,3.7275,./IEMOCAP_full_release/wav/Ses03F_impro02_F018.wav
Ses03F_impro02_F019,sad,4.135,./IEMOCAP_full_release/wav/Ses03F_impro02_F019.wav
Ses03F_impro02_F020,sad,3.79,./IEMOCAP_full_release/wav/Ses03F_impro02_F020.wav
Ses03F_impro02_F021,sad,6.62,./IEMOCAP_full_release/wav/Ses03F_impro02_F021.wav
Ses03F_impro02_F022,fru,6.3774375,./IEMOCAP_full_release/wav/Ses03F_impro02_F022.wav
Ses03F_impro02_F023,sad,2.3274375,./IEMOCAP_full_release/wav/Ses03F_impro02_F023.wav
Ses03F_impro02_F024,sad,4.46,./IEMOCAP_full_release/wav/Ses03F_impro02_F024.wav
Ses03F_impro02_F025,sad,1.9674375,./IEMOCAP_full_release/wav/Ses03F_impro02_F025.wav
Ses03F_impro02_F026,sad,2.2899375,./IEMOCAP_full_release/wav/Ses03F_impro02_F026.wav
Ses03F_impro02_F027,sad,5.5325,./IEMOCAP_full_release/wav/Ses03F_impro02_F027.wav
Ses03F_impro02_F028,sad,2.335,./IEMOCAP_full_release/wav/Ses03F_impro02_F028.wav
Ses03F_impro02_F029,sad,8.615,./IEMOCAP_full_release/wav/Ses03F_impro02_F029.wav
Ses03F_impro02_F030,xxx,4.787875,./IEMOCAP_full_release/wav/Ses03F_impro02_F030.wav
Ses03F_impro02_F031,sad,4.335,./IEMOCAP_full_release/wav/Ses03F_impro02_F031.wav
Ses03F_impro02_F032,sad,1.4399375,./IEMOCAP_full_release/wav/Ses03F_impro02_F032.wav
Ses03F_impro02_F033,xxx,4.6675,./IEMOCAP_full_release/wav/Ses03F_impro02_F033.wav
Ses03F_impro02_F034,sad,3.05,./IEMOCAP_full_release/wav/Ses03F_impro02_F034.wav
Ses03F_impro02_F035,sad,3.504875,./IEMOCAP_full_release/wav/Ses03F_impro02_F035.wav
Ses03F_impro02_F036,sad,6.2725,./IEMOCAP_full_release/wav/Ses03F_impro02_F036.wav
Ses03F_impro02_F037,sad,7.5724375,./IEMOCAP_full_release/wav/Ses03F_impro02_F037.wav
Ses03F_impro02_F038,sad,2.73,./IEMOCAP_full_release/wav/Ses03F_impro02_F038.wav
Ses03F_impro02_F039,sad,3.5149375,./IEMOCAP_full_release/wav/Ses03F_impro02_F039.wav
Ses03F_impro02_F040,sad,1.5849375,./IEMOCAP_full_release/wav/Ses03F_impro02_F040.wav
Ses03F_impro02_F041,sad,6.9499375,./IEMOCAP_full_release/wav/Ses03F_impro02_F041.wav
Ses03F_impro02_F042,sad,1.6575,./IEMOCAP_full_release/wav/Ses03F_impro02_F042.wav
Ses03F_impro02_F043,sad,2.2874375,./IEMOCAP_full_release/wav/Ses03F_impro02_F043.wav
Ses03F_impro02_M000,neu,1.8080625,./IEMOCAP_full_release/wav/Ses03F_impro02_M000.wav
Ses03F_impro02_M001,hap,7.4399375,./IEMOCAP_full_release/wav/Ses03F_impro02_M001.wav
Ses03F_impro02_M002,xxx,2.0,./IEMOCAP_full_release/wav/Ses03F_impro02_M002.wav
Ses03F_impro02_M003,xxx,2.7674375,./IEMOCAP_full_release/wav/Ses03F_impro02_M003.wav
Ses03F_impro02_M004,sur,1.3675,./IEMOCAP_full_release/wav/Ses03F_impro02_M004.wav
Ses03F_impro02_M005,sur,4.3325,./IEMOCAP_full_release/wav/Ses03F_impro02_M005.wav
Ses03F_impro02_M006,fru,3.4925,./IEMOCAP_full_release/wav/Ses03F_impro02_M006.wav
Ses03F_impro02_M007,ang,3.2125,./IEMOCAP_full_release/wav/Ses03F_impro02_M007.wav
Ses03F_impro02_M008,xxx,3.27,./IEMOCAP_full_release/wav/Ses03F_impro02_M008.wav
Ses03F_impro02_M009,fru,1.2824375,./IEMOCAP_full_release/wav/Ses03F_impro02_M009.wav
Ses03F_impro02_M010,fru,4.5724375,./IEMOCAP_full_release/wav/Ses03F_impro02_M010.wav
Ses03F_impro02_M011,fru,1.4625,./IEMOCAP_full_release/wav/Ses03F_impro02_M011.wav
Ses03F_impro02_M012,fru,1.395,./IEMOCAP_full_release/wav/Ses03F_impro02_M012.wav
Ses03F_impro02_M013,xxx,6.0799375,./IEMOCAP_full_release/wav/Ses03F_impro02_M013.wav
Ses03F_impro02_M014,sad,2.1449375,./IEMOCAP_full_release/wav/Ses03F_impro02_M014.wav
Ses03F_impro02_M015,fru,2.085,./IEMOCAP_full_release/wav/Ses03F_impro02_M015.wav
Ses03F_impro02_M016,sad,3.1324375,./IEMOCAP_full_release/wav/Ses03F_impro02_M016.wav
Ses03F_impro02_M017,sad,1.6474375,./IEMOCAP_full_release/wav/Ses03F_impro02_M017.wav
Ses03F_impro02_M018,sad,4.09,./IEMOCAP_full_release/wav/Ses03F_impro02_M018.wav
Ses03F_impro02_M019,sad,5.5,./IEMOCAP_full_release/wav/Ses03F_impro02_M019.wav
Ses03F_impro02_M020,sad,4.1099375,./IEMOCAP_full_release/wav/Ses03F_impro02_M020.wav
Ses03F_impro02_M021,sad,2.075,./IEMOCAP_full_release/wav/Ses03F_impro02_M021.wav
Ses03F_impro02_M022,fru,2.0474375,./IEMOCAP_full_release/wav/Ses03F_impro02_M022.wav
Ses03F_impro02_M023,xxx,6.0549375,./IEMOCAP_full_release/wav/Ses03F_impro02_M023.wav
Ses03F_impro02_M024,sad,2.425,./IEMOCAP_full_release/wav/Ses03F_impro02_M024.wav
Ses03F_impro02_M025,sad,2.3,./IEMOCAP_full_release/wav/Ses03F_impro02_M025.wav
Ses03F_impro02_M026,xxx,4.595,./IEMOCAP_full_release/wav/Ses03F_impro02_M026.wav
Ses03F_impro02_M027,ang,6.5274375,./IEMOCAP_full_release/wav/Ses03F_impro02_M027.wav
Ses03F_impro02_M028,sad,5.3174375,./IEMOCAP_full_release/wav/Ses03F_impro02_M028.wav
Ses03F_impro02_M029,sad,4.7599375,./IEMOCAP_full_release/wav/Ses03F_impro02_M029.wav
Ses03F_impro02_M030,xxx,4.4799375,./IEMOCAP_full_release/wav/Ses03F_impro02_M030.wav
